,trade_date,open,high,close,low,vol,change
952,20160802,3173.757,3189.052,3189.052,3165.542,62167639.0,12.243
951,20160803,3179.684,3197.157,3193.507,3173.535,72864102.0,4.455
950,20160804,3190.546,3201.553,3201.288,3170.418,73504373.0,7.781
949,20160805,3201.354,3224.873,3205.11,3192.861,77196366.0,3.822
948,20160808,3199.572,3234.479,3234.183,3187.252,86676051.0,29.073
947,20160809,3232.603,3257.333,3256.981,3229.174,91065259.0,22.798
946,20160810,3255.182,3261.86,3243.34,3242.75,90430372.0,-13.641
945,20160811,3239.558,3274.026,3233.36,3232.612,101041213.0,-9.98
944,20160812,3231.806,3294.233,3294.233,3231.136,116254044.0,60.873
943,20160815,3303.468,3417.914,3393.423,3302.377,220543421.0,99.19
942,20160816,3403.383,3418.688,3378.245,3372.02,196389740.0,-15.178
941,20160817,3377.771,3394.388,3373.047,3356.924,138847688.0,-5.198
940,20160818,3369.947,3394.791,3364.485,3349.687,142380169.0,-8.562
939,20160819,3358.555,3374.045,3365.019,3341.192,119961508.0,0.534
938,20160822,3364.681,3372.833,3336.794,3335.469,107951008.0,-28.225
937,20160823,3332.621,3359.647,3341.829,3324.96,92924516.0,5.035
936,20160824,3341.93,3348.129,3329.863,3323.725,81191429.0,-11.966
935,20160825,3314.084,3315.081,3308.972,3279.806,100589153.0,-20.891
934,20160826,3312.499,3328.945,3307.09,3301.735,81530691.0,-1.882
933,20160829,3306.574,3315.078,3307.781,3297.069,77036333.0,0.691
932,20160830,3310.318,3325.121,3311.987,3304.596,75725987.0,4.206
931,20160831,3310.565,3333.972,3327.793,3304.655,79570805.0,15.806
930,20160901,3326.738,3329.345,3301.576,3301.212,84947219.0,-26.217
929,20160902,3298.721,3320.425,3314.114,3295.755,82791803.0,12.538
928,20160905,3321.005,3338.419,3319.68,3314.629,78292477.0,5.566
927,20160906,3322.018,3347.951,3342.625,3300.125,98283998.0,22.945
926,20160907,3344.065,3357.356,3340.817,3337.75,102940106.0,-1.808
925,20160908,3338.008,3343.395,3339.564,3328.226,71916158.0,-1.253
924,20160909,3339.373,3344.951,3318.044,3318.044,82657036.0,-21.52
923,20160912,3271.87,3276.716,3262.604,3234.573,122917682.0,-55.44
922,20160913,3265.337,3269.222,3260.333,3246.385,67180288.0,-2.271
921,20160914,3245.737,3254.995,3238.729,3231.335,70432697.0,-21.604
920,20160919,3242.742,3264.899,3263.124,3242.742,58831082.0,24.395
919,20160920,3264.664,3265.035,3257.403,3252.388,52784206.0,-5.721
918,20160921,3257.709,3270.902,3266.636,3254.321,59142979.0,9.233
917,20160922,3281.471,3303.199,3291.121,3277.979,75753542.0,24.485
916,20160923,3292.278,3293.916,3275.666,3275.025,57993986.0,-15.455
915,20160926,3267.69,3267.69,3220.283,3220.283,70452186.0,-55.383
914,20160927,3214.87,3240.775,3240.754,3214.441,58460550.0,20.471
913,20160928,3243.647,3243.647,3230.89,3227.996,44727498.0,-9.864
912,20160929,3234.857,3257.766,3244.387,3234.803,55452556.0,13.497
911,20160930,3240.177,3260.94,3253.284,3239.036,44978022.0,8.897
910,20161010,3265.364,3294.64,3293.868,3258.958,80519260.0,40.584
909,20161011,3296.867,3308.004,3306.557,3292.877,87713163.0,12.689
908,20161012,3299.138,3302.561,3300.009,3289.753,68669781.0,-6.548
907,20161013,3299.155,3307.409,3302.645,3292.397,81224198.0,2.636
906,20161014,3298.734,3306.685,3305.848,3285.729,82316271.0,3.203
905,20161017,3305.963,3309.009,3277.878,3271.541,86113509.0,-27.97
904,20161018,3272.681,3321.332,3321.332,3272.681,102860714.0,43.454
903,20161019,3323.303,3332.52,3316.24,3309.831,101167725.0,-5.092
902,20161020,3317.179,3324.903,3318.604,3312.174,79238871.0,2.364
901,20161021,3315.715,3341.56,3327.74,3309.178,109785176.0,9.136
900,20161024,3332.512,3382.825,3367.577,3330.967,153014345.0,39.837
899,20161025,3367.475,3373.913,3367.454,3356.585,111191693.0,-0.123
898,20161026,3365.197,3367.831,3354.8,3349.574,98024786.0,-12.654
897,20161027,3351.46,3352.354,3345.695,3335.133,77629851.0,-9.105
896,20161028,3347.143,3370.748,3340.126,3337.288,93133309.0,-5.569
895,20161031,3332.406,3340.47,3336.278,3317.328,71352863.0,-3.848
894,20161101,3338.71,3359.394,3359.052,3334.457,74938199.0,22.774
893,20161102,3350.71,3356.397,3333.352,3331.384,91197104.0,-25.7
892,20161103,3326.905,3379.989,3365.085,3324.838,126223504.0,31.733
891,20161104,3362.206,3377.639,3354.175,3348.426,104069655.0,-10.91
890,20161107,3353.444,3362.742,3356.592,3342.312,99877988.0,2.417
889,20161108,3367.697,3383.917,3371.118,3361.129,103148282.0,14.526
888,20161109,3370.6,3373.096,3353.055,3322.08,139110059.0,-18.063
887,20161110,3374.906,3403.016,3390.612,3374.906,134705535.0,37.557
886,20161111,3387.948,3422.672,3417.221,3382.893,198781496.0,26.609
885,20161114,3409.224,3452.616,3430.248,3408.139,213247105.0,13.027
884,20161115,3428.866,3434.922,3429.87,3415.995,134566320.0,-0.378
883,20161116,3432.434,3435.637,3429.592,3419.244,129808511.0,-0.278
882,20161117,3423.465,3437.669,3436.535,3412.877,121561731.0,6.943
881,20161118,3437.49,3443.119,3417.455,3413.27,115951205.0,-19.08
880,20161121,3412.652,3463.142,3441.111,3412.08,146434529.0,23.656
879,20161122,3443.22,3469.219,3468.364,3443.22,168523446.0,27.253
878,20161123,3473.895,3492.956,3474.729,3465.764,162388504.0,6.365
877,20161124,3468.807,3508.165,3488.74,3467.011,145746301.0,14.011
876,20161125,3490.04,3521.303,3521.298,3463.948,153621506.0,32.558
875,20161128,3538.675,3553.36,3535.081,3528.32,207375483.0,13.783
874,20161129,3525.901,3583.719,3564.04,3521.379,236918356.0,28.959
873,20161130,3557.636,3567.069,3538.001,3527.023,178560178.0,-26.039
872,20161201,3543.956,3575.97,3565.036,3543.245,180170761.0,27.035
871,20161202,3559.771,3562.55,3528.955,3516.788,196355480.0,-36.081
870,20161205,3473.688,3496.884,3469.407,3457.343,180852355.0,-59.548
869,20161206,3466.242,3477.59,3459.153,3456.807,115529090.0,-10.254
868,20161207,3458.369,3475.747,3475.747,3445.756,114345103.0,16.594
867,20161208,3481.807,3484.34,3470.143,3466.512,117383922.0,-5.604
866,20161209,3464.873,3507.928,3493.7,3461.761,150303308.0,23.557
865,20161212,3489.268,3495.802,3409.179,3400.793,187467751.0,-84.521
864,20161213,3394.207,3416.215,3405.036,3370.596,121105097.0,-4.143
863,20161214,3399.411,3412.28,3378.945,3378.266,124007744.0,-26.091
862,20161215,3363.86,3378.037,3340.434,3327.143,114960660.0,-38.511
861,20161216,3335.363,3356.292,3346.031,3330.493,90775422.0,5.597
860,20161219,3342.3449,3344.8584,3328.9827,3324.9986,81640678.0,-17.0478
859,20161220,3328.2985,3329.1022,3309.0641,3289.2682,87569592.0,-19.9186
858,20161221,3313.7451,3342.4761,3338.536,3313.7451,108254995.0,29.4719
857,20161222,3335.1218,3340.3628,3335.672,3322.7196,92277249.0,-2.864
856,20161223,3333.4009,3334.8937,3307.5991,3300.8843,97444713.0,-28.0729
855,20161226,3293.2236,3322.4212,3322.4006,3267.0481,89793982.0,14.8015
854,20161227,3319.2061,3330.2324,3316.3852,3315.8318,75486359.0,-6.0154
853,20161228,3315.7526,3320.5467,3301.8887,3293.1737,69000437.0,-14.4965
852,20161229,3297.036,3312.113,3297.7648,3288.0959,70087923.0,-4.1239
851,20161230,3302.5993,3313.5497,3310.0808,3295.7513,71744116.0,12.316
850,20170103,3313.9534,3345.2629,3342.2272,3313.9534,86567896.0,32.1464
849,20170104,3340.5576,3369.5658,3368.3117,3338.1527,90050827.0,26.0845
848,20170105,3368.3402,3373.4119,3367.7892,3361.462,88336357.0,-0.5225
847,20170106,3366.8522,3368.8705,3347.6665,3346.8914,87459114.0,-20.1227
846,20170109,3345.7483,3366.2219,3363.9014,3344.3472,83707942.0,16.2349
845,20170110,3361.6394,3370.5051,3358.2716,3354.0878,83819160.0,-5.6298
844,20170111,3355.8008,3366.6315,3334.4954,3334.2978,91071438.0,-23.7762
843,20170112,3332.6857,3343.1279,3317.6241,3315.9629,81239135.0,-16.8713
842,20170113,3317.9625,3338.174,3319.9122,3309.3741,84180589.0,2.2881
841,20170116,3314.1507,3322.7819,3319.4455,3264.2071,157779135.0,-0.4667
840,20170117,3305.6001,3327.3767,3326.3563,3292.2044,69453328.0,6.9108
839,20170118,3323.3389,3350.9619,3339.3653,3320.4062,70623227.0,13.009
838,20170119,3330.9522,3346.4959,3329.2891,3324.6835,66159808.0,-10.0762
837,20170120,3326.9773,3358.4121,3354.8891,3326.374,65300462.0,25.6
836,20170123,3359.0543,3378.7388,3364.0808,3355.8475,75557498.0,9.1917
835,20170124,3363.1374,3371.32,3364.4509,3355.899,66194226.0,0.3701
834,20170125,3361.6561,3376.4415,3375.9042,3357.2183,58376931.0,11.4533
833,20170126,3378.2609,3395.8848,3387.9606,3378.2609,65316647.0,12.0564
832,20170203,3390.9315,3392.4773,3364.4923,3362.5653,55188861.0,-23.4683
831,20170206,3368.1081,3381.3348,3373.2051,3358.7516,68521360.0,8.7128
830,20170207,3371.7695,3376.7099,3365.6849,3354.6251,63754462.0,-7.5202
829,20170208,3361.7811,3383.6859,3383.2878,3347.4302,75402879.0,17.6029
828,20170209,3381.8992,3406.5888,3396.2924,3379.7872,97558515.0,13.0046
827,20170210,3398.3173,3422.3256,3413.4868,3398.0295,123768720.0,17.1944
826,20170213,3416.9168,3439.5432,3436.275,3416.8746,120144538.0,22.7882
825,20170214,3438.511,3440.6748,3435.8042,3424.4028,94809465.0,-0.4708
824,20170215,3435.3882,3448.0322,3421.7131,3417.0811,127643338.0,-14.0911
823,20170216,3421.8299,3440.9331,3440.9331,3418.3514,108276962.0,19.22
822,20170217,3443.6166,3457.5562,3421.4419,3419.6143,114600036.0,-19.4912
821,20170220,3421.6434,3472.6035,3471.3926,3421.6434,132628862.0,49.9507
820,20170221,3475.0584,3490.0855,3482.823,3472.017,114842009.0,11.4304
819,20170222,3483.2008,3489.946,3489.7567,3473.524,102815994.0,6.9337
818,20170223,3487.5745,3492.9616,3473.3236,3460.118,99536330.0,-16.4331
817,20170224,3468.9588,3473.8517,3473.8517,3455.2514,95535133.0,0.5281
816,20170227,3471.1319,3472.8356,3446.2228,3441.3938,98672160.0,-27.6289
815,20170228,3445.0274,3460.9089,3452.8103,3441.3589,75215260.0,6.5875
814,20170301,3452.2058,3472.6962,3458.4376,3449.109,103260354.0,5.6273
813,20170302,3463.4829,3468.471,3435.0963,3434.001,89898077.0,-23.3413
812,20170303,3424.6627,3428.8824,3427.8628,3412.8312,80994652.0,-7.2335
811,20170306,3427.2533,3449.0342,3446.484,3425.9041,83070882.0,18.6212
810,20170307,3446.1628,3454.0386,3453.9565,3440.0574,80334720.0,7.4725
809,20170308,3452.2006,3457.0351,3448.7313,3441.2575,79587690.0,-5.2252
808,20170309,3442.8953,3443.0455,3426.9438,3414.6782,84570381.0,-21.7875
807,20170310,3423.9776,3436.2388,3427.8916,3423.9369,70016199.0,0.9478
806,20170313,3425.6723,3458.098,3458.098,3412.6879,91684124.0,30.2064
805,20170314,3456.6584,3465.3915,3456.6934,3448.9034,77077963.0,-1.4046
804,20170315,3452.2139,3463.9191,3463.6436,3445.2676,79104954.0,6.9502
803,20170316,3472.2694,3492.1267,3481.5066,3472.2694,106333913.0,17.863
802,20170317,3485.3114,3488.4969,3445.8051,3441.4685,103755560.0,-35.7015
801,20170320,3449.0515,3454.063,3449.6126,3429.8254,88734322.0,3.8075
800,20170321,3449.7696,3466.7026,3466.3468,3445.6416,87707855.0,16.7342
799,20170322,3450.7544,3464.3328,3450.0502,3433.4994,104935894.0,-16.2966
798,20170323,3452.4056,3470.8164,3461.9782,3435.6912,94318062.0,11.928
797,20170324,3464.1966,3499.3179,3489.5997,3461.1108,125645833.0,27.6215
796,20170327,3488.7647,3505.9789,3478.0385,3474.5206,107015377.0,-11.5612
795,20170328,3480.249,3482.2923,3469.8093,3461.4678,84194820.0,-8.2292
794,20170329,3472.9665,3483.0571,3465.1933,3455.5529,104851706.0,-4.616
793,20170330,3461.6159,3467.3049,3436.758,3422.366,116376922.0,-28.4353
792,20170331,3434.8222,3456.3051,3456.0455,3430.8197,91577491.0,19.2875
791,20170405,3476.4231,3504.5379,3503.8932,3475.1486,143399017.0,47.8477
790,20170406,3507.9879,3517.7779,3514.0469,3495.7246,136767004.0,10.1537
789,20170407,3514.4521,3526.815,3517.4634,3506.3885,140293204.0,3.4165
788,20170410,3519.4597,3522.7955,3505.1392,3502.0826,141887380.0,-12.3242
787,20170411,3503.8294,3520.1315,3517.328,3466.139,165945832.0,12.1888
786,20170412,3514.5723,3523.0975,3509.4387,3497.9991,181824537.0,-7.8893
785,20170413,3500.2838,3518.4385,3514.5662,3496.5699,129981813.0,5.1275
784,20170414,3516.8103,3517.4664,3486.5045,3476.9468,135474078.0,-28.0617
783,20170417,3475.7381,3480.5696,3479.9417,3453.6759,117164961.0,-6.5628
782,20170418,3474.8892,3489.0845,3462.7429,3462.6297,110927823.0,-17.1988
781,20170419,3452.9904,3459.3524,3445.8761,3418.514,121349264.0,-16.8668
780,20170420,3444.5225,3465.6088,3461.5481,3440.7151,114184208.0,15.672
779,20170421,3461.389,3475.5622,3466.7865,3449.5421,104419110.0,5.2384
778,20170424,3458.2279,3458.2279,3431.2587,3403.9792,114660791.0,-35.5278
777,20170425,3427.7322,3449.6716,3440.9743,3422.6521,94072148.0,9.7156
776,20170426,3440.2526,3466.5651,3445.1832,3439.1505,111940029.0,4.2089
775,20170427,3435.1017,3449.2723,3446.7202,3399.5392,123298425.0,1.537
774,20170428,3439.5735,3439.904,3439.753,3417.2375,101632351.0,-6.9672
773,20170502,3427.9169,3436.3064,3426.5766,3418.6652,92797462.0,-13.1764
772,20170503,3421.7586,3432.2248,3413.1282,3403.0782,91669624.0,-13.4484
771,20170504,3404.9379,3421.3953,3404.3864,3391.277,103482075.0,-8.7418
770,20170505,3393.4831,3395.4532,3382.5502,3366.5568,109895333.0,-21.8362
769,20170508,3369.1084,3374.1571,3358.8125,3339.5743,123749287.0,-23.7377
768,20170509,3342.5981,3358.0463,3352.5324,3327.5901,76771668.0,-6.2801
767,20170510,3350.6502,3369.4345,3337.7007,3336.003,92082628.0,-14.8317
766,20170511,3322.9455,3359.6003,3356.6459,3312.8921,109252890.0,18.9452
765,20170512,3350.9371,3387.2677,3385.3787,3349.1671,93386466.0,28.7328
764,20170515,3391.5881,3406.581,3399.1937,3391.5881,82977611.0,13.815
763,20170516,3390.925,3428.8531,3428.6491,3373.552,105242416.0,29.4554
762,20170517,3423.19,3433.9695,3409.9656,3408.1541,99736837.0,-18.6835
761,20170518,3387.6655,3409.9319,3398.1127,3383.935,85759589.0,-11.8529
760,20170519,3395.2318,3405.9448,3403.8492,3392.3776,71473525.0,5.7365
759,20170522,3400.5882,3424.1776,3411.2387,3391.1748,92539559.0,7.3895
758,20170523,3405.0254,3434.7662,3424.194,3401.5338,116911033.0,12.9553
757,20170524,3409.7169,3424.1669,3424.1669,3383.8922,83553161.0,-0.0271
756,20170525,3414.3992,3490.4176,3485.6581,3413.2246,130721631.0,61.4912
755,20170526,3479.6206,3498.3148,3480.4345,3473.04,103241153.0,-5.2236
754,20170531,3495.073,3515.0812,3492.8845,3474.9215,104829744.0,12.45
753,20170601,3485.2223,3499.8142,3497.7382,3476.4283,103127724.0,4.8537
752,20170602,3491.5893,3498.1189,3486.5074,3470.2017,82668010.0,-11.2308
751,20170605,3480.1692,3484.1244,3468.7538,3462.3144,79738152.0,-17.7536
750,20170606,3464.3765,3492.8816,3492.8816,3460.4534,64089388.0,24.1278
749,20170607,3493.8846,3537.0947,3533.8718,3491.1328,104419968.0,40.9902
748,20170608,3531.2419,3562.2724,3560.9786,3528.179,90224905.0,27.1068
747,20170609,3561.2411,3590.8872,3576.1703,3560.6336,101188265.0,15.1917
746,20170612,3570.2191,3603.6901,3574.3894,3565.9012,90381167.0,-1.7809
745,20170613,3569.1594,3584.4094,3582.2674,3559.2134,75177138.0,7.878
744,20170614,3571.2483,3571.2483,3535.2987,3530.274,83810783.0,-46.9687
743,20170615,3530.7465,3542.2796,3528.7926,3508.9461,82632535.0,-6.5061
742,20170616,3522.9745,3536.1401,3518.7611,3514.3892,76452707.0,-10.0315
741,20170619,3520.0602,3554.91,3553.6653,3520.0602,79797141.0,34.9042
740,20170620,3560.7871,3563.6964,3546.494,3539.5149,80509559.0,-7.1713
739,20170621,3567.1256,3587.9863,3587.955,3545.5666,87859824.0,41.461
738,20170622,3583.5583,3635.5273,3590.3425,3581.3375,135526987.0,2.3875
737,20170623,3583.4359,3623.2352,3622.8831,3569.3225,105129134.0,32.5406
736,20170626,3627.0208,3671.9435,3668.0919,3627.0208,134637995.0,45.2088
735,20170627,3665.5775,3676.5328,3674.7152,3648.7635,97558702.0,6.6233
734,20170628,3664.1629,3672.1887,3646.1666,3644.0268,97920858.0,-28.5486
733,20170629,3649.2525,3669.1345,3668.8279,3644.7331,85589498.0,22.6613
732,20170630,3654.7348,3669.7584,3666.7977,3646.2272,81510028.0,-2.0302
731,20170703,3667.2316,3667.5957,3650.8463,3633.7825,88820860.0,-15.9514
730,20170704,3646.828,3646.8455,3619.9841,3611.6911,95071413.0,-30.8622
729,20170705,3611.8984,3660.7291,3659.6795,3610.4586,88232425.0,39.6954
728,20170706,3654.5576,3666.7745,3660.0967,3629.56,102379245.0,0.4172
727,20170707,3647.6416,3657.1131,3655.9293,3631.8702,103735497.0,-4.1674
726,20170710,3647.9379,3667.8455,3653.6868,3641.5277,120591910.0,-2.2425
725,20170711,3646.8783,3701.2087,3670.8086,3645.9946,118760826.0,17.1218
724,20170712,3672.6328,3691.5814,3658.8236,3640.5893,122287792.0,-11.985
723,20170713,3656.3502,3690.4832,3686.9205,3652.5658,125669549.0,28.0969
722,20170714,3682.6153,3703.094,3703.094,3672.7425,105514005.0,16.1735
721,20170717,3700.6179,3716.47,3663.5575,3621.3652,178821600.0,-39.5365
720,20170718,3648.4942,3667.5408,3667.1807,3622.0414,124622056.0,3.6232
719,20170719,3660.8665,3731.0468,3729.7466,3658.2035,182477787.0,62.5659
718,20170720,3725.1436,3750.1938,3747.8843,3723.0689,142410039.0,18.1377
717,20170721,3738.1847,3751.6947,3728.5976,3722.0656,117941226.0,-19.2867
716,20170724,3724.3778,3755.1902,3743.4686,3719.8488,134868722.0,14.871
715,20170725,3742.6405,3752.1559,3719.559,3713.2766,121672059.0,-23.9096
714,20170726,3722.8761,3738.5316,3705.3884,3684.1819,136325210.0,-14.1706
713,20170727,3700.8558,3716.6888,3712.1947,3672.4971,145002904.0,6.8063
712,20170728,3703.4895,3725.5378,3721.8914,3696.7776,111411392.0,9.6967
711,20170731,3722.4282,3746.5207,3737.8732,3713.655,148429039.0,15.9818
710,20170801,3738.7364,3770.4043,3770.3828,3737.0954,152546539.0,32.5096
709,20170802,3768.1938,3784.3511,3760.8525,3759.2764,172293383.0,-9.5303
708,20170803,3755.1081,3766.3452,3727.8264,3718.4351,146153944.0,-33.0261
707,20170804,3724.7225,3738.7312,3707.5796,3707.003,157470060.0,-20.2468
706,20170807,3701.2161,3730.7774,3726.7948,3689.9552,124231530.0,19.2152
705,20170808,3724.3287,3737.3344,3732.2129,3718.8116,137241928.0,5.4181
704,20170809,3728.0319,3738.999,3731.044,3713.5668,124679989.0,-1.1689
703,20170810,3724.962,3746.8614,3715.9208,3688.1766,130085128.0,-15.1232
702,20170811,3687.9314,3700.4944,3647.3503,3645.0945,150387421.0,-68.5705
701,20170814,3651.3754,3698.3663,3694.6831,3651.3754,115308451.0,47.3328
700,20170815,3695.78,3719.2931,3706.0566,3692.2802,106444857.0,11.3735
699,20170816,3701.1337,3707.144,3701.4207,3679.7338,104134141.0,-4.6359
698,20170817,3707.0668,3722.6239,3721.277,3704.4126,108656251.0,19.8563
697,20170818,3707.1891,3733.4914,3724.6748,3700.4112,96561705.0,3.3978
696,20170821,3731.8399,3744.2631,3740.9941,3728.6157,100313073.0,16.3193
695,20170822,3745.7543,3758.2924,3752.298,3734.5556,100292856.0,11.3039
694,20170823,3747.6108,3772.4568,3756.0884,3741.7204,104961573.0,3.7904
693,20170824,3755.8902,3765.7082,3734.6458,3729.0876,89947372.0,-21.4426
692,20170825,3736.2916,3795.9693,3795.7544,3736.2916,129940900.0,61.1086
691,20170828,3805.6567,3866.9422,3842.7119,3805.6567,185576325.0,46.9575
690,20170829,3839.1779,3847.9303,3834.5376,3825.7597,128227070.0,-8.1743
689,20170830,3834.2682,3854.7062,3834.3005,3827.8607,141352857.0,-0.2371
688,20170831,3835.8394,3840.199,3822.0928,3800.8861,132944935.0,-12.2077
687,20170901,3825.3392,3843.6176,3830.5383,3818.1586,158645511.0,8.4455
686,20170904,3828.5447,3847.0906,3845.6163,3813.5537,149566320.0,15.078
685,20170905,3845.5451,3865.2938,3857.0464,3841.9514,124964155.0,11.4301
684,20170906,3846.7471,3858.2481,3849.4499,3831.3835,131398723.0,-7.5965
683,20170907,3851.688,3858.1617,3829.8713,3828.835,123884181.0,-19.5786
682,20170908,3830.0707,3843.0186,3825.9895,3813.9833,106036504.0,-3.8818
681,20170911,3828.3422,3850.7409,3825.6453,3817.5108,123883997.0,-0.3442
680,20170912,3832.2422,3849.3885,3837.9341,3822.0037,144190242.0,12.2888
679,20170913,3835.5493,3847.7841,3842.6061,3822.9441,95410785.0,4.672
678,20170914,3843.572,3854.4931,3829.9554,3820.0876,115358583.0,-12.6507
677,20170915,3826.1448,3843.297,3831.2965,3818.5234,122427006.0,1.3411
676,20170918,3832.9626,3862.3589,3843.1428,3832.9626,117934405.0,11.8463
675,20170919,3849.8794,3857.303,3832.1161,3820.2885,112432987.0,-11.0267
674,20170920,3830.1549,3850.9426,3842.4353,3827.8858,101129542.0,10.3192
673,20170921,3843.2577,3860.7977,3837.8176,3837.384,111098192.0,-4.6177
672,20170922,3826.4589,3842.252,3837.7304,3816.8225,100619802.0,-0.0872
671,20170925,3829.219,3835.3894,3817.7915,3811.1192,103948976.0,-19.9389
670,20170926,3810.3333,3821.6928,3820.7816,3808.3827,81869407.0,2.9901
669,20170927,3818.9646,3832.566,3821.2,3818.8147,85655811.0,0.4184
668,20170928,3821.5904,3827.3308,3822.5386,3813.7532,93544069.0,1.3386
667,20170929,3825.2021,3852.2236,3836.5013,3825.2021,93306028.0,13.9627
666,20171009,3910.1149,3918.8391,3882.2076,3876.0322,135535851.0,45.7063
665,20171010,3883.0037,3900.7418,3889.8637,3855.4666,112532586.0,7.6561
664,20171011,3886.8184,3913.0695,3902.6868,3885.497,104418151.0,12.8231
663,20171012,3902.0156,3917.4435,3912.9536,3897.5472,94340921.0,10.2668
662,20171013,3912.975,3927.1744,3921.0017,3908.8885,90142068.0,8.0481
661,20171016,3926.2754,3947.4239,3913.4462,3913.3224,121355033.0,-7.5555
660,20171017,3910.7894,3924.6141,3913.0688,3900.4758,82241227.0,-0.3774
659,20171018,3914.8152,3944.4106,3944.1626,3914.8152,100969841.0,31.0938
658,20171019,3940.5831,3944.0349,3931.2495,3923.6455,106527252.0,-12.9131
657,20171020,3918.5265,3928.9607,3926.852,3910.1974,72980180.0,-4.3975
656,20171023,3930.8914,3936.2729,3930.7981,3920.6562,81484980.0,3.9461
655,20171024,3926.2299,3959.4951,3959.3953,3922.0288,93058154.0,28.5972
654,20171025,3958.1669,3978.0893,3976.949,3954.0011,88205458.0,17.5537
653,20171026,3980.0479,4013.5988,3993.5752,3973.5535,129895465.0,16.6262
652,20171027,3992.5539,4024.4645,4021.9676,3991.354,126672846.0,28.3924
651,20171030,4022.1641,4033.3394,4009.7218,3960.2698,157387603.0,-12.2458
650,20171031,3995.3935,4009.2828,4006.7179,3983.2565,109178779.0,-3.0039
649,20171101,4007.9116,4032.4581,3996.6221,3991.3235,130417380.0,-10.0958
648,20171102,3994.0946,3999.2262,3997.1343,3971.3761,126100579.0,0.5122
647,20171103,3992.3496,3999.3373,3992.6979,3963.0263,129404439.0,-4.4364
646,20171106,3989.1824,4021.6382,4020.8896,3975.4069,122081159.0,28.1917
645,20171107,4022.4018,4064.2178,4054.2465,4021.3639,152116663.0,33.3569
644,20171108,4051.4935,4089.1457,4048.0057,4040.5772,150827719.0,-6.2408
643,20171109,4043.0663,4076.6102,4075.8998,4038.4004,121056335.0,27.8941
642,20171110,4070.2763,4116.7142,4111.9112,4067.657,141817165.0,36.0114
641,20171113,4115.5507,4137.6455,4128.0733,4115.5507,151446309.0,16.1621
640,20171114,4129.2736,4133.5462,4099.351,4086.8903,143236936.0,-28.7223
639,20171115,4084.2131,4102.8071,4073.6696,4055.7167,120635696.0,-25.6814
638,20171116,4063.4943,4107.617,4105.0122,4062.2734,121384414.0,31.3426
637,20171117,4094.0787,4122.3756,4120.8508,4081.3723,191784119.0,15.8386
636,20171120,4093.734,4144.5144,4143.8334,4060.9636,137447258.0,22.9826
635,20171121,4131.8482,4220.2636,4217.7015,4129.9783,180350821.0,73.8681
634,20171122,4228.3721,4260.6395,4227.5666,4191.145,186477003.0,9.8651
633,20171123,4213.3781,4214.1895,4102.3966,4086.9018,178147228.0,-125.17
632,20171124,4089.4723,4116.5942,4104.2034,4057.4894,130858040.0,1.8068
631,20171127,4088.9318,4088.9318,4049.9475,4037.1457,143455268.0,-54.2559
630,20171128,4034.2057,4056.4753,4055.8235,4010.2955,102058095.0,5.876
629,20171129,4061.3545,4069.2418,4053.7529,4004.687,124553642.0,-2.0706
628,20171130,4034.0091,4052.797,4006.0993,3988.0018,107983345.0,-47.6536
627,20171201,4003.5604,4027.1064,3998.1365,3984.3776,97386913.0,-7.9628
626,20171204,3989.0466,4032.9859,4018.8571,3982.3182,102647219.0,20.7206
625,20171205,4007.9361,4045.9331,4040.1704,4006.5432,154087076.0,21.3133
624,20171206,4027.1231,4031.7533,4015.8211,3964.8087,109286205.0,-24.3493
623,20171207,4003.5826,4017.9465,3971.0569,3955.9939,90254045.0,-44.7642
622,20171208,3962.8288,4014.1387,4003.3792,3955.44,89282861.0,32.3223
621,20171211,4006.8784,4069.4997,4069.4997,4005.2687,97148946.0,66.1205
620,20171212,4068.5053,4070.1503,4016.0163,4015.4546,84338718.0,-53.4834
619,20171213,4013.8319,4052.6878,4050.0927,4004.7436,77546131.0,34.0764
618,20171214,4050.9028,4057.6245,4026.1516,4013.8546,80768862.0,-23.9411
617,20171215,4018.7313,4020.2668,3980.8558,3974.9277,89044389.0,-45.2958
616,20171218,3983.2965,4008.0688,3985.2914,3967.9343,77853375.0,4.4356
615,20171219,3985.8233,4035.6296,4035.3294,3985.8233,77528985.0,50.038
614,20171220,4036.019,4044.8485,4030.4898,4015.6285,90604503.0,-4.8396
613,20171221,4023.076,4080.781,4067.8485,4014.6526,96836089.0,37.3587
612,20171222,4064.9131,4076.8028,4054.5984,4048.4913,73473684.0,-13.2501
611,20171225,4057.4173,4086.9342,4041.5401,4026.4496,91926962.0,-13.0583
610,20171226,4040.6173,4056.8554,4053.6224,4015.2996,91118790.0,12.0823
609,20171227,4045.2793,4047.7366,3991.2075,3986.7385,105153577.0,-62.4149
608,20171228,3992.997,4036.6975,4018.8974,3980.2358,118542886.0,27.6899
607,20171229,4022.8826,4043.14,4030.8549,4012.8749,90486683.0,11.9575
606,20180102,4045.2086,4087.7789,4087.4012,4045.2086,146935435.0,56.5463
605,20180103,4091.4607,4140.0543,4111.3925,4088.7302,151852218.0,23.9913
604,20180104,4114.1213,4137.642,4128.8119,4105.8858,134543794.0,17.4194
603,20180105,4133.3439,4151.2818,4138.7505,4123.2817,149009872.0,9.9386
602,20180108,4140.8545,4166.3182,4160.1595,4127.3081,173877666.0,21.409
